epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
13,0.07341638757387797,0.9199833333333334,0.9226,0.004497299199985961,0.0044409079710021615,Adam,,,1e-06,1e-06,0.2,0.7674009799957275,MC
14,0.07338403012752533,0.9209666666666667,0.9231,0.0044617912005322675,0.004417686901427805,Adam,,,1e-06,1e-06,0.2,0.7308719158172607,MC
15,0.07335520799954733,0.9220333333333334,0.924,0.004430400334112346,0.004398044808581471,Adam,,,1e-06,1e-06,0.2,0.7293918132781982,MC
16,0.07332924941380818,0.9225333333333333,0.9242,0.004402423848460118,0.004381216625496745,Adam,,,1e-06,1e-06,0.2,0.7353410720825195,MC
17,0.07330569118658702,0.9231833333333334,0.9245,0.004377265188625704,0.004366885157115757,Adam,,,1e-06,1e-06,0.2,0.7422139644622803,MC
18,0.0732841762940089,0.9237166666666666,0.9244,0.004354499098813782,0.004354594116657972,Adam,,,1e-06,1e-06,0.2,0.7405490875244141,MC
19,0.07326441068649292,0.9241833333333334,0.9243,0.004333819228721162,0.004343910921551287,Adam,,,1e-06,1e-06,0.2,0.8553850650787354,MC
20,0.07324614652792613,0.9246,0.924,0.0043148652985692025,0.004334562841895968,Adam,,,1e-06,1e-06,0.2,0.7659058570861816,MC
21,0.07322919149398804,0.9252666666666667,0.9244,0.004297399715241045,0.004326511970721186,Adam,,,1e-06,1e-06,0.2,0.7872788906097412,MC
22,0.07321337641874949,0.9256,0.9247,0.004281315988053878,0.004319543354958296,Adam,,,1e-06,1e-06,0.2,0.7632761001586914,MC
23,0.0731985653479894,0.9261,0.9244,0.0042663853242372474,0.004313359310012311,Adam,,,1e-06,1e-06,0.2,0.7608740329742432,MC
24,0.07318465754191081,0.92665,0.9246,0.004252511889891078,0.004308181957527995,Adam,,,1e-06,1e-06,0.2,0.7417600154876709,MC
25,0.07317156616051992,0.9268333333333333,0.9248,0.004239537343507012,0.00430350344274193,Adam,,,1e-06,1e-06,0.2,0.7312729358673096,MC
26,0.07315918799241383,0.9271166666666667,0.925,0.0042274214779958125,0.00429951045429334,Adam,,,1e-06,1e-06,0.2,0.7510209083557129,MC
27,0.07314747318426768,0.9273666666666667,0.9254,0.00421599708336095,0.004295940429717302,Adam,,,1e-06,1e-06,0.2,0.732914924621582,MC
28,0.0731363434712092,0.9276333333333333,0.9252,0.004205257155870398,0.004292906313017011,Adam,,,1e-06,1e-06,0.2,0.7295358180999756,MC
29,0.07312573481400808,0.9279666666666667,0.9255,0.004195129256695509,0.004290340112522244,Adam,,,1e-06,1e-06,0.2,0.7308478355407715,MC
30,0.07311561206181844,0.9282333333333334,0.9253,0.004185578041399519,0.004288078855071217,Adam,,,1e-06,1e-06,0.2,0.7257809638977051,MC
31,0.07310593215624492,0.9283833333333333,0.9254,0.004176487732554476,0.0042862028626725075,Adam,,,1e-06,1e-06,0.2,0.7363698482513428,MC
32,0.07309672756195068,0.9285166666666667,0.9257,0.004167924194037914,0.0042846835826523605,Adam,,,1e-06,1e-06,0.2,0.7318108081817627,MC
