epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
1,-0.0032482768739263215,0.441,0.4855,0.07082016037305196,0.07262144994735718,Adam,,,1e-06,1e-06,0.2,0.874169111251831,MC
2,-0.004222862527022759,0.48741666666666666,0.4911,0.08565954345464706,0.08797547707557678,Adam,,,1e-06,1e-06,0.2,0.7993500232696533,MC
3,-0.0043554879965881504,0.4907166666666667,0.4933,0.09585181738138199,0.0984977035999298,Adam,,,1e-06,1e-06,0.2,0.7822787761688232,MC
4,-0.004421120000630617,0.4926833333333333,0.494,0.10432050472100576,0.10722884631156922,Adam,,,1e-06,1e-06,0.2,0.78220534324646,MC
5,-0.004462356444448232,0.49383333333333335,0.4955,0.11193426521619161,0.11506965098381043,Adam,,,1e-06,1e-06,0.2,0.8009991645812988,MC
6,-0.004491148698826631,0.4947,0.4954,0.11905287596384684,0.12239332523345947,Adam,,,1e-06,1e-06,0.2,0.8041379451751709,MC
7,-0.004512696849058072,0.49543333333333334,0.4956,0.12591090687115988,0.12944381761550902,Adam,,,1e-06,1e-06,0.2,0.8250939846038818,MC
8,-0.004529658702264229,0.49596666666666667,0.496,0.13265704295635222,0.13637498354911803,Adam,,,1e-06,1e-06,0.2,0.796044111251831,MC
9,-0.004543498119215171,0.49646666666666667,0.4964,0.13939055775006612,0.14328960847854613,Adam,,,1e-06,1e-06,0.2,0.7958438396453857,MC
10,-0.004555090986192226,0.4967,0.4964,0.1461762877146403,0.15025581674575805,Adam,,,1e-06,1e-06,0.2,0.7992329597473145,MC
11,-0.004565012819319964,0.49715,0.4966,0.15304996313254038,0.1573117263317108,Adam,,,1e-06,1e-06,0.2,0.7894201278686523,MC
12,-0.004573637254536152,0.4974166666666667,0.4966,0.16003285875320433,0.16447954626083375,Adam,,,1e-06,1e-06,0.2,0.9203128814697266,MC
13,-0.004581232520441215,0.4975,0.4967,0.16713607583045959,0.17177112884521484,Adam,,,1e-06,1e-06,0.2,0.943889856338501,MC
14,-0.004587992431471745,0.49778333333333336,0.4969,0.17435602465470632,0.17918306627273559,Adam,,,1e-06,1e-06,0.2,0.8137290477752686,MC
15,-0.0045940703680117925,0.49795,0.4969,0.18168348089059194,0.18670634722709656,Adam,,,1e-06,1e-06,0.2,0.8138208389282227,MC
16,-0.004599571911493937,0.49816666666666665,0.4971,0.18910195338726044,0.19432440724372863,Adam,,,1e-06,1e-06,0.2,0.7832849025726318,MC
17,-0.00460459774111708,0.4984,0.497,0.19659948442776998,0.20202507801055908,Adam,,,1e-06,1e-06,0.2,0.7777230739593506,MC
18,-0.004609219589084387,0.4986,0.4973,0.20415264242490133,0.209784312915802,Adam,,,1e-06,1e-06,0.2,0.7775869369506836,MC
19,-0.004613497383892536,0.4986833333333333,0.4973,0.21175154468218485,0.21759238758087157,Adam,,,1e-06,1e-06,0.2,0.7793610095977783,MC
20,-0.004617474449922641,0.49875,0.4973,0.2193799460252126,0.2254321967124939,Adam,,,1e-06,1e-06,0.2,0.7797589302062988,MC
21,-0.00462119719311595,0.49883333333333335,0.4973,0.22702618112564088,0.23329165449142455,Adam,,,1e-06,1e-06,0.2,0.7820003032684326,MC
22,-0.004624694388111432,0.49888333333333335,0.4973,0.2346800304412842,0.24116021585464478,Adam,,,1e-06,1e-06,0.2,0.8365383148193359,MC
23,-0.0046279962452749415,0.49895,0.4973,0.24233654543558755,0.24903318252563478,Adam,,,1e-06,1e-06,0.2,0.7784349918365479,MC
24,-0.004631119714677334,0.49903333333333333,0.4973,0.24998242069880167,0.2568964291572571,Adam,,,1e-06,1e-06,0.2,0.786689043045044,MC
25,-0.0046340823772052925,0.49905,0.4975,0.2576112236976624,0.26474264554977417,Adam,,,1e-06,1e-06,0.2,0.7776458263397217,MC
26,-0.004636901372422775,0.49911666666666665,0.4973,0.2652130715211232,0.2725621842384338,Adam,,,1e-06,1e-06,0.2,0.7770178318023682,MC
27,-0.004639587414761385,0.49916666666666665,0.4973,0.2727706885496775,0.280336923122406,Adam,,,1e-06,1e-06,0.2,0.7759721279144287,MC
28,-0.004642148800939321,0.49928333333333336,0.4974,0.2802634038130442,0.288045245552063,Adam,,,1e-06,1e-06,0.2,0.7773120403289795,MC
29,-0.004644598616411289,0.4993166666666667,0.4974,0.28766556485493977,0.29566114921569825,Adam,,,1e-06,1e-06,0.2,0.7774410247802734,MC
30,-0.004646939842899641,0.4993166666666667,0.4975,0.29494361068407693,0.3031498225212097,Adam,,,1e-06,1e-06,0.2,0.7765147686004639,MC
31,-0.004649187589188417,0.49938333333333335,0.4975,0.3020560030937195,0.3104683867454529,Adam,,,1e-06,1e-06,0.2,0.7842187881469727,MC
32,-0.004651340177406867,0.49945,0.4977,0.30895651063919066,0.31756884756088255,Adam,,,1e-06,1e-06,0.2,0.780411958694458,MC
33,-0.004653415265431006,0.49951666666666666,0.498,0.31559153633117676,0.3243967297554016,Adam,,,1e-06,1e-06,0.2,0.7797729969024658,MC
34,-0.004655412690838178,0.4996,0.498,0.3219139999071757,0.3309023449897766,Adam,,,1e-06,1e-06,0.2,0.7813510894775391,MC
35,-0.004657336342334747,0.4996333333333333,0.498,0.32787636227607725,0.33703762426376344,Adam,,,1e-06,1e-06,0.2,0.7827577590942383,MC
36,-0.004659196301052967,0.4996333333333333,0.498,0.3334522701740265,0.3427744968414307,Adam,,,1e-06,1e-06,0.2,0.8366589546203613,MC
