epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
51,0.02849741141994794,0.89055,0.8955,0.005300564266555011,0.005528663282189518,Adam,,,1e-06,1e-06,0.2,0.8304672241210938,MC
52,0.02839227109750112,0.8907166666666667,0.8954,0.005296814933946977,0.005530112186260521,Adam,,,1e-06,1e-06,0.2,0.7744441032409668,MC
53,0.028289553401867548,0.8908166666666667,0.8957,0.005293134395064165,0.005531509362068027,Adam,,,1e-06,1e-06,0.2,0.7715659141540527,MC
54,0.02818920074403286,0.8908666666666667,0.896,0.005289764827862382,0.0055332825575955214,Adam,,,1e-06,1e-06,0.2,0.7745828628540039,MC
55,0.028091090701023738,0.8909833333333333,0.8961,0.005286558741144836,0.005535104617290199,Adam,,,1e-06,1e-06,0.2,0.7655770778656006,MC
56,0.027995298832654954,0.8912,0.8961,0.005283396120214214,0.005536903281789273,Adam,,,1e-06,1e-06,0.2,0.7850770950317383,MC
57,0.02790134360194206,0.89135,0.8962,0.005280495330753426,0.005538933025021106,Adam,,,1e-06,1e-06,0.2,0.7701318264007568,MC
58,0.02780984296500683,0.8915166666666666,0.8959,0.005277772934176027,0.005541077821236104,Adam,,,1e-06,1e-06,0.2,0.7707750797271729,MC
59,0.02771991902987162,0.8916833333333334,0.8961,0.005275193635653704,0.005543286946043372,Adam,,,1e-06,1e-06,0.2,0.7818930149078369,MC
60,0.027631769269704818,0.89195,0.8962,0.005272749259633323,0.005545548503100872,Adam,,,1e-06,1e-06,0.2,0.7873637676239014,MC
61,0.027545853994290034,0.89205,0.8962,0.005270441355742514,0.00554795295484364,Adam,,,1e-06,1e-06,0.2,0.7782928943634033,MC
62,0.027461280753215155,0.8921666666666667,0.8963,0.0052682316979393365,0.005550392073113471,Adam,,,1e-06,1e-06,0.2,0.775371789932251,MC
63,0.027378581275542577,0.8921,0.8965,0.005266198615978161,0.005552948060072958,Adam,,,1e-06,1e-06,0.2,0.7761611938476562,MC
64,0.027297511350115142,0.8922333333333333,0.8968,0.005264155858879288,0.00555545947579667,Adam,,,1e-06,1e-06,0.2,0.7728452682495117,MC
65,0.02721787930925687,0.8923,0.897,0.005262342153241237,0.005558181533031166,Adam,,,1e-06,1e-06,0.2,0.771730899810791,MC
66,0.027139761829376222,0.89225,0.8971,0.005260638341711213,0.005560945320129395,Adam,,,1e-06,1e-06,0.2,0.7706601619720459,MC
67,0.027063351264595987,0.89235,0.8971,0.005259036828142901,0.005563687174301594,Adam,,,1e-06,1e-06,0.2,0.7701258659362793,MC
68,0.026987798687815666,0.8925333333333333,0.897,0.005257469205806653,0.0055665115336887535,Adam,,,1e-06,1e-06,0.2,0.7798840999603271,MC
69,0.026913939874370893,0.8925333333333333,0.8969,0.005256034024401258,0.005569487764406949,Adam,,,1e-06,1e-06,0.2,0.7952361106872559,MC
70,0.026841598870356878,0.8925333333333333,0.897,0.005254653658717871,0.005572489375341684,Adam,,,1e-06,1e-06,0.2,0.783189058303833,MC
71,0.026770149725675582,0.8926833333333334,0.8972,0.005253378238715231,0.0055755650133825834,Adam,,,1e-06,1e-06,0.2,0.7640361785888672,MC
72,0.026700093472003937,0.8926166666666666,0.8976,0.005252056440959374,0.005578498540725559,Adam,,,1e-06,1e-06,0.2,0.7741711139678955,MC
73,0.02663103803296884,0.8926833333333334,0.8974,0.005250968564487994,0.0055816541444510225,Adam,,,1e-06,1e-06,0.2,0.7725050449371338,MC
74,0.02656292635500431,0.8928,0.8975,0.005249867167944709,0.005584766552317887,Adam,,,1e-06,1e-06,0.2,0.7643699645996094,MC
75,0.02649616791109244,0.8928,0.8979,0.005248910399712622,0.005588013476971537,Adam,,,1e-06,1e-06,0.2,0.7688069343566895,MC
76,0.026430158899227778,0.8927166666666667,0.8978,0.005248090548006197,0.005591465692780912,Adam,,,1e-06,1e-06,0.2,0.8929469585418701,MC
77,0.0263645637969176,0.8927166666666667,0.8977,0.005247321005662282,0.005594923591427505,Adam,,,1e-06,1e-06,0.2,0.8052680492401123,MC
78,0.026300385056932767,0.8927833333333334,0.8977,0.005246555552600573,0.005598262605909258,Adam,,,1e-06,1e-06,0.2,0.767035961151123,MC
79,0.026237240366141,0.89285,0.8977,0.005245889909472316,0.005601827566698194,Adam,,,1e-06,1e-06,0.2,0.7969629764556885,MC
80,0.026174908844629925,0.8928333333333334,0.8976,0.0052452758799307045,0.005605390346143394,Adam,,,1e-06,1e-06,0.2,0.7637851238250732,MC
