epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
41,0.0730276717821757,0.9300833333333334,0.9277,0.004106310892974337,0.004280485741328448,Adam,,,1e-06,1e-06,0.2,0.8404421806335449,FWD
42,0.07302121839523315,0.9302166666666667,0.928,0.004100777900715669,0.004280720970127732,Adam,,,1e-06,1e-06,0.2,0.8036470413208008,FWD
43,0.07301497705777486,0.9304666666666667,0.9282,0.004095513801276684,0.004281176407262683,Adam,,,1e-06,1e-06,0.2,0.8401141166687012,FWD
44,0.0730088615099589,0.93055,0.9284,0.004090423330757767,0.004281754408869892,Adam,,,1e-06,1e-06,0.2,0.8187949657440186,FWD
45,0.07300296603838603,0.9307166666666666,0.9283,0.00408552653901279,0.004282431543525309,Adam,,,1e-06,1e-06,0.2,0.8100028038024902,FWD
46,0.07299720012346904,0.93075,0.9281,0.004080765699471037,0.004283128933329135,Adam,,,1e-06,1e-06,0.2,0.7934420108795166,FWD
47,0.07299157791137695,0.9309333333333333,0.9281,0.004076211525220424,0.00428404413824901,Adam,,,1e-06,1e-06,0.2,0.790930986404419,FWD
48,0.07298611071109772,0.931,0.928,0.004071804518532008,0.00428496142886579,Adam,,,1e-06,1e-06,0.2,0.7901010513305664,FWD
49,0.07298078598976135,0.9309666666666667,0.928,0.004067573556676507,0.004285915186721832,Adam,,,1e-06,1e-06,0.2,0.790107011795044,FWD
50,0.0729755863348643,0.9311333333333334,0.928,0.004063458174125602,0.004286983535252512,Adam,,,1e-06,1e-06,0.2,0.7902781963348389,FWD
51,0.0729704936504364,0.9312166666666667,0.9282,0.0040594797746278345,0.004288120931666344,Adam,,,1e-06,1e-06,0.2,0.792302131652832,FWD
52,0.072965535958608,0.9313333333333333,0.9284,0.004055632515003284,0.00428938811449334,Adam,,,1e-06,1e-06,0.2,0.7925820350646973,FWD
53,0.07296071545282999,0.9314,0.9283,0.004051905868078271,0.0042905390589497985,Adam,,,1e-06,1e-06,0.2,0.7930083274841309,FWD
54,0.0729559738556544,0.9315333333333333,0.9285,0.004048329770627121,0.004291947375889868,Adam,,,1e-06,1e-06,0.2,0.7918539047241211,FWD
55,0.07295133601029714,0.9316,0.9287,0.004044832858381172,0.004293279167357832,Adam,,,1e-06,1e-06,0.2,0.792130708694458,FWD
56,0.07294680942694347,0.9316666666666666,0.9288,0.004041414521324138,0.0042946774816140535,Adam,,,1e-06,1e-06,0.2,0.7911989688873291,FWD
57,0.07294238074620565,0.9317333333333333,0.9289,0.004038139644047866,0.004296149319596589,Adam,,,1e-06,1e-06,0.2,0.7923970222473145,FWD
58,0.07293802855014801,0.9317166666666666,0.9289,0.004034932044241577,0.004297575015667826,Adam,,,1e-06,1e-06,0.2,0.786041259765625,FWD
59,0.0729337769985199,0.9317333333333333,0.9292,0.004031894643853108,0.0042991204177029434,Adam,,,1e-06,1e-06,0.2,0.8528027534484863,FWD
60,0.07292963404655456,0.93185,0.9295,0.004028884020261467,0.004300771938078106,Adam,,,1e-06,1e-06,0.2,0.788809061050415,FWD
61,0.0729255499680837,0.9318833333333333,0.9296,0.0040259534943538405,0.004302351488638669,Adam,,,1e-06,1e-06,0.2,0.7983500957489014,FWD
62,0.07292154729366303,0.9319666666666667,0.9296,0.004023106866329908,0.004304061523359269,Adam,,,1e-06,1e-06,0.2,0.7957158088684082,FWD
63,0.07291761736075084,0.9320333333333334,0.9297,0.004020355268195271,0.004305697030201555,Adam,,,1e-06,1e-06,0.2,0.7979800701141357,FWD
64,0.07291376048723856,0.9320333333333334,0.9299,0.00401770560014993,0.004307411453966051,Adam,,,1e-06,1e-06,0.2,0.7924320697784424,FWD
65,0.07290997590223948,0.9320833333333334,0.9298,0.004015057438301543,0.0043091395124793055,Adam,,,1e-06,1e-06,0.2,0.7893297672271729,FWD
66,0.0729062584400177,0.93215,0.9298,0.004012519831613948,0.004310878988634795,Adam,,,1e-06,1e-06,0.2,0.7882859706878662,FWD
67,0.07290261572996776,0.9322333333333334,0.9296,0.00401006588715439,0.004312673629820346,Adam,,,1e-06,1e-06,0.2,0.7908728122711182,FWD
68,0.07289902085463205,0.9322333333333334,0.9296,0.004007641437960167,0.004314578597992658,Adam,,,1e-06,1e-06,0.2,0.7902588844299316,FWD
69,0.07289551807244618,0.9323166666666667,0.9297,0.004005310617977133,0.00431640533041209,Adam,,,1e-06,1e-06,0.2,0.7894048690795898,FWD
70,0.07289206212361654,0.9324166666666667,0.9299,0.004003000858208786,0.00431818081215024,Adam,,,1e-06,1e-06,0.2,0.8000059127807617,FWD
71,0.07288865172068278,0.9324833333333333,0.9298,0.00400076624173671,0.004320114833675325,Adam,,,1e-06,1e-06,0.2,0.7940788269042969,FWD
72,0.07288530938625336,0.9324666666666667,0.9298,0.003998650756167869,0.004322035541944206,Adam,,,1e-06,1e-06,0.2,0.7937071323394775,FWD
73,0.07288200109004975,0.9326166666666666,0.9297,0.003996472739831855,0.004323948123026639,Adam,,,1e-06,1e-06,0.2,0.7922399044036865,FWD
74,0.07287875765164693,0.9328,0.9296,0.003994461230312785,0.004325864658225328,Adam,,,1e-06,1e-06,0.2,0.7939178943634033,FWD
75,0.07287557509740193,0.9328333333333333,0.9296,0.003992406855244189,0.004327802145481109,Adam,,,1e-06,1e-06,0.2,0.7895998954772949,FWD
76,0.07287246183554331,0.9328833333333333,0.9295,0.003990462597087026,0.004329885576106608,Adam,,,1e-06,1e-06,0.2,0.7909808158874512,FWD
77,0.07286934889157613,0.9329166666666666,0.9294,0.00398851149721692,0.004331821039132774,Adam,,,1e-06,1e-06,0.2,0.9212019443511963,FWD
78,0.07286629918416342,0.9329833333333334,0.9293,0.003986665853547553,0.004333883628062904,Adam,,,1e-06,1e-06,0.2,0.8535029888153076,FWD
79,0.0728632966597875,0.93295,0.9291,0.003984862802208711,0.004335934158414602,Adam,,,1e-06,1e-06,0.2,0.8820149898529053,FWD
80,0.07286034520467122,0.9328833333333333,0.9291,0.003983037819651266,0.004337911494448781,Adam,,,1e-06,1e-06,0.2,0.788222074508667,FWD
