epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
15,3.0168966199239096,0.8841166666666667,0.8889,0.0058327493144509695,0.005778260953165591,Adam,,,1e-06,1e-06,0.2,2.1110751628875732,FWD
16,3.0088299156188967,0.8851166666666667,0.8896,0.005796500790119171,0.005754830290004611,Adam,,,1e-06,1e-06,0.2,2.1160898208618164,FWD
17,3.001315208943685,0.8858333333333334,0.8901,0.005763918842934072,0.005734578584879637,Adam,,,1e-06,1e-06,0.2,2.1116089820861816,FWD
18,2.994271199798584,0.8867666666666667,0.8906,0.005734410390257835,0.00571680645942688,Adam,,,1e-06,1e-06,0.2,2.113204002380371,FWD
19,2.987664111328125,0.8874,0.8907,0.005707541817612946,0.00570097041670233,Adam,,,1e-06,1e-06,0.2,2.1110668182373047,FWD
20,2.981424759165446,0.8878666666666667,0.8912,0.005682908535034706,0.005687030394468456,Adam,,,1e-06,1e-06,0.2,2.109591007232666,FWD
21,2.975542189025879,0.8884166666666666,0.8913,0.005660468813031912,0.0056749216618947685,Adam,,,1e-06,1e-06,0.2,2.1132330894470215,FWD
22,2.9699530097961424,0.8891166666666667,0.8919,0.005639502582450708,0.005663755326531827,Adam,,,1e-06,1e-06,0.2,2.116636276245117,FWD
23,2.964644796244303,0.8896166666666666,0.8922,0.0056204703912138936,0.005654232742357999,Adam,,,1e-06,1e-06,0.2,2.2859389781951904,FWD
24,2.95958562596639,0.8902,0.8928,0.005602911681743959,0.0056459691834636035,Adam,,,1e-06,1e-06,0.2,2.1380739212036133,FWD
25,2.9547649721781415,0.8906333333333334,0.8934,0.005586580895849814,0.005638572363369167,Adam,,,1e-06,1e-06,0.2,2.115044116973877,FWD
26,2.950140622965495,0.8911166666666667,0.8933,0.005571179302316159,0.0056317771871574225,Adam,,,1e-06,1e-06,0.2,2.1780221462249756,FWD
27,2.94571667582194,0.8914166666666666,0.894,0.005557261123290906,0.005626351206935942,Adam,,,1e-06,1e-06,0.2,2.115036964416504,FWD
28,2.9414661844889323,0.8918833333333334,0.8942,0.005543995706302424,0.005621308664232492,Adam,,,1e-06,1e-06,0.2,2.1147031784057617,FWD
29,2.9373858523050944,0.8921666666666667,0.8944,0.00553184581855312,0.0056172362546436485,Adam,,,1e-06,1e-06,0.2,2.113335132598877,FWD
30,2.933456177775065,0.8924333333333333,0.8947,0.005520606989040971,0.0056138867216184735,Adam,,,1e-06,1e-06,0.2,2.111948013305664,FWD
31,2.929667062886556,0.89255,0.895,0.005509851212147623,0.005610860807355494,Adam,,,1e-06,1e-06,0.2,2.278656005859375,FWD
32,2.926014707438151,0.8928,0.8952,0.005500098149913053,0.005608767350390553,Adam,,,1e-06,1e-06,0.2,2.160789966583252,FWD
33,2.922481624094645,0.8933166666666666,0.8955,0.005490775623824448,0.005606915608793497,Adam,,,1e-06,1e-06,0.2,2.1142172813415527,FWD
34,2.9190623189290363,0.8935333333333333,0.8963,0.0054821501613594595,0.005605645778495818,Adam,,,1e-06,1e-06,0.2,2.104691982269287,FWD
35,2.915753324127197,0.89375,0.8962,0.005474204001296312,0.005605104314163327,Adam,,,1e-06,1e-06,0.2,2.115485906600952,FWD
36,2.912545716603597,0.8938833333333334,0.8961,0.005466667967103421,0.0056047220860607925,Adam,,,1e-06,1e-06,0.2,2.1170318126678467,FWD
37,2.9094389116923014,0.8939833333333334,0.896,0.005459675697454562,0.005604874251130969,Adam,,,1e-06,1e-06,0.2,2.2860989570617676,FWD
38,2.9064225006103515,0.8941166666666667,0.8962,0.005453247204283252,0.005605406081210822,Adam,,,1e-06,1e-06,0.2,2.1173131465911865,FWD
39,2.9034836067199707,0.8942333333333333,0.896,0.005447188682621345,0.00560637430138886,Adam,,,1e-06,1e-06,0.2,2.1126739978790283,FWD
40,2.9006345275878904,0.8943833333333333,0.8958,0.005441506149542207,0.005607698436733336,Adam,,,1e-06,1e-06,0.2,2.1137962341308594,FWD
41,2.897862478637695,0.89455,0.8962,0.005436238671746105,0.0056092135266400875,Adam,,,1e-06,1e-06,0.2,2.115206003189087,FWD
42,2.895166180165609,0.8948,0.8963,0.005431495890890559,0.005611380587890744,Adam,,,1e-06,1e-06,0.2,2.1168291568756104,FWD
43,2.8925398818969725,0.8949,0.8964,0.005426978269747148,0.005613726389128715,Adam,,,1e-06,1e-06,0.2,2.1193132400512695,FWD
44,2.889984069824219,0.8951333333333333,0.8964,0.005423031169595196,0.005616431752592325,Adam,,,1e-06,1e-06,0.2,2.112476348876953,FWD
45,2.8874948387145998,0.8952,0.8965,0.005419033935215945,0.005619057941995561,Adam,,,1e-06,1e-06,0.2,2.1132898330688477,FWD
46,2.8850685223897297,0.8953333333333333,0.8966,0.005415521733074759,0.005622180139645934,Adam,,,1e-06,1e-06,0.2,2.1216800212860107,FWD
47,2.8826943483988443,0.89555,0.8967,0.005412316208239645,0.005625556276738644,Adam,,,1e-06,1e-06,0.2,2.1123268604278564,FWD
48,2.880387817637126,0.8957333333333334,0.8972,0.005409444487094879,0.005629210350941867,Adam,,,1e-06,1e-06,0.2,2.1124610900878906,FWD
49,2.8781359616597495,0.8959,0.897,0.005406661503932749,0.005632743286900222,Adam,,,1e-06,1e-06,0.2,2.116732120513916,FWD
50,2.8759322812398276,0.89595,0.8968,0.005404227070650086,0.005636701058316975,Adam,,,1e-06,1e-06,0.2,2.1083521842956543,FWD
51,2.8737849024454754,0.8960666666666667,0.8967,0.005401826221728697,0.005640686838515103,Adam,,,1e-06,1e-06,0.2,2.1357192993164062,FWD
52,2.871671849568685,0.8962333333333333,0.8965,0.0053998329850224154,0.005644884639792144,Adam,,,1e-06,1e-06,0.2,2.1184771060943604,FWD
53,2.869627332305908,0.8963666666666666,0.8968,0.0053981463183028,0.005649503177776933,Adam,,,1e-06,1e-06,0.2,2.113291025161743,FWD
54,2.8676087565104167,0.8965333333333333,0.897,0.005396185614463563,0.005653654660563916,Adam,,,1e-06,1e-06,0.2,2.1143012046813965,FWD
55,2.8656378044128417,0.8969333333333334,0.8968,0.0053947041456277175,0.005658264313731343,Adam,,,1e-06,1e-06,0.2,2.105220079421997,FWD
56,2.8637129895528157,0.8969666666666667,0.8969,0.005393368046497926,0.00566297914814204,Adam,,,1e-06,1e-06,0.2,2.1105148792266846,FWD
57,2.861833640797933,0.89715,0.8972,0.005392226951709017,0.0056678650127723815,Adam,,,1e-06,1e-06,0.2,2.1074182987213135,FWD
58,2.859974540710449,0.8972666666666667,0.8971,0.005390878989578535,0.0056724333063699305,Adam,,,1e-06,1e-06,0.2,2.114215850830078,FWD
59,2.858159591674805,0.89745,0.897,0.00539018741901964,0.005677688033878804,Adam,,,1e-06,1e-06,0.2,2.2423641681671143,FWD
60,2.8563814084370933,0.8975333333333333,0.8973,0.005389125286849836,0.0056822739631868895,Adam,,,1e-06,1e-06,0.2,2.108227014541626,FWD
61,2.8546254659016927,0.8977833333333334,0.8976,0.005388424364539484,0.005687389261461794,Adam,,,1e-06,1e-06,0.2,2.115478038787842,FWD
62,2.8529088272094727,0.8978833333333334,0.8975,0.005387808063408981,0.005692343379464,Adam,,,1e-06,1e-06,0.2,2.1166698932647705,FWD
63,2.8512261812845865,0.8978833333333334,0.8977,0.005387401380902156,0.005697602998558432,Adam,,,1e-06,1e-06,0.2,2.106834888458252,FWD
64,2.849570311228434,0.8980333333333334,0.8979,0.005386825550642485,0.005702586812525987,Adam,,,1e-06,1e-06,0.2,2.1108930110931396,FWD
65,2.847944585673014,0.8980166666666667,0.8978,0.005386563779227436,0.0057078305631875995,Adam,,,1e-06,1e-06,0.2,2.1237168312072754,FWD
66,2.8463426734924315,0.8981,0.8979,0.005386248106524969,0.0057129411628469825,Adam,,,1e-06,1e-06,0.2,2.1175451278686523,FWD
67,2.844773151397705,0.8981666666666667,0.8979,0.005386250278664132,0.005718397204298526,Adam,,,1e-06,1e-06,0.2,2.1217169761657715,FWD
68,2.843223108673096,0.8981166666666667,0.8979,0.005385961516030754,0.005723358959611505,Adam,,,1e-06,1e-06,0.2,2.115506172180176,FWD
69,2.8416921124776207,0.8981166666666667,0.8979,0.005386122723715379,0.0057288258061744275,Adam,,,1e-06,1e-06,0.2,2.114065170288086,FWD
70,2.8401963322957355,0.89815,0.8979,0.005386103229302292,0.005734031559806317,Adam,,,1e-06,1e-06,0.2,2.3196253776550293,FWD
71,2.838723316192627,0.89815,0.8981,0.00538632895204549,0.005739434527885169,Adam,,,1e-06,1e-06,0.2,2.2879128456115723,FWD
72,2.8372603103637695,0.8982166666666667,0.8984,0.005386427865022173,0.0057446411153301595,Adam,,,1e-06,1e-06,0.2,2.410949945449829,FWD
73,2.8358258262634277,0.8981666666666667,0.8985,0.005386790640745312,0.005750131318066269,Adam,,,1e-06,1e-06,0.2,2.1378281116485596,FWD
74,2.8344205502827964,0.8983,0.8985,0.005387219491709645,0.005755606594029814,Adam,,,1e-06,1e-06,0.2,2.1935548782348633,FWD
75,2.833025181833903,0.8982,0.8985,0.0053876801001218454,0.005761110566463321,Adam,,,1e-06,1e-06,0.2,2.162303924560547,FWD
76,2.8316627443949383,0.8982166666666667,0.8984,0.005388236604413638,0.0057666467717848715,Adam,,,1e-06,1e-06,0.2,2.233288288116455,FWD
77,2.830314906311035,0.89835,0.8983,0.005388818233910327,0.00577219175491482,Adam,,,1e-06,1e-06,0.2,2.1372339725494385,FWD
78,2.828981474304199,0.8984166666666666,0.8983,0.005389440117217601,0.005777660265751183,Adam,,,1e-06,1e-06,0.2,2.130074977874756,FWD
79,2.8276637484232583,0.8984,0.8981,0.005390138172544539,0.005783259310387075,Adam,,,1e-06,1e-06,0.2,2.128903865814209,FWD
80,2.8263757817586264,0.8984166666666666,0.8983,0.005390842392078291,0.0057887727346271275,Adam,,,1e-06,1e-06,0.2,2.129415273666382,FWD
