epoch,train_loss,train_acc,accuracy,train_detached_loss,test_detached_loss,optimizer,loss_fn,repetition,initial_lr,actual_lr,corr_p,epoch_time,method
17,0.01518887711763382,0.9182,0.9198,0.005037336311365167,0.004916204364411533,Adam,,,1e-06,1e-06,0.2,1.2061328887939453,FWD
18,0.015188140605886778,0.9186833333333333,0.9205,0.005012007146452864,0.004896825104765594,Adam,,,1e-06,1e-06,0.2,1.2742140293121338,FWD
19,0.015187457052866617,0.9188666666666667,0.9207,0.004989514581114054,0.004879999310709536,Adam,,,1e-06,1e-06,0.2,1.4150090217590332,FWD
20,0.015186822359760602,0.9197166666666666,0.9208,0.0049694252665465075,0.0048655836747959254,Adam,,,1e-06,1e-06,0.2,1.2075541019439697,FWD
21,0.015186226739486058,0.9202666666666667,0.9214,0.004951438321483632,0.0048531142696738245,Adam,,,1e-06,1e-06,0.2,1.3029608726501465,FWD
22,0.01518566698729992,0.9205,0.922,0.0049351955400158964,0.004842360838875175,Adam,,,1e-06,1e-06,0.2,1.2086846828460693,FWD
23,0.015185139998793602,0.92075,0.9224,0.004920544311838845,0.004833030363544822,Adam,,,1e-06,1e-06,0.2,1.2068068981170654,FWD
24,0.015184641887744267,0.9210166666666667,0.9226,0.004907297645074626,0.0048250525271520016,Adam,,,1e-06,1e-06,0.2,1.2067723274230957,FWD
25,0.01518416894376278,0.9215,0.9229,0.004895294352062047,0.0048183126576244835,Adam,,,1e-06,1e-06,0.2,1.204442024230957,FWD
26,0.01518371939957142,0.9217333333333333,0.9227,0.00488434602310881,0.004812428523972631,Adam,,,1e-06,1e-06,0.2,1.2173969745635986,FWD
27,0.01518329094350338,0.922,0.923,0.004874357269952695,0.0048075898407027124,Adam,,,1e-06,1e-06,0.2,1.2134220600128174,FWD
28,0.015182880405584971,0.9222666666666667,0.9232,0.004865287465322762,0.004803551726788282,Adam,,,1e-06,1e-06,0.2,1.250185251235962,FWD
29,0.015182489098111788,0.9225166666666667,0.9228,0.0048570964473920565,0.004800311854667961,Adam,,,1e-06,1e-06,0.2,1.210442066192627,FWD
30,0.015182112755378088,0.9226,0.9224,0.0048495862779517965,0.0047976723967120055,Adam,,,1e-06,1e-06,0.2,1.2036221027374268,FWD
31,0.015181751443942388,0.9228166666666666,0.9224,0.004842785244931778,0.004795734675787389,Adam,,,1e-06,1e-06,0.2,1.2996139526367188,FWD
